Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,81,128,30,0,5
4,229,82,144,39,1,0
5,217,76,141,39,1,0
6,232,86,140,40,2,5
7,200,91,131,45,1,10
8,248,107,138,32,5,10
9,241,98,158,35,4,10
10,237,98,149,46,3,20
11,260,93,129,45,3,20
12,266,99,131,46,5,10
13,227,102,165,57,1,40
14,252,104,147,60,5,5
15,244,145,153,57,7,20
16,229,114,151,49,6,20
17,251,143,128,49,6,40
18,228,122,152,48,5,25
19,251,141,146,53,4,30
20,245,139,133,35,8,15
21,250,127,158,42,13,20
22,249,144,143,47,10,60
23,290,132,143,45,8,50
24,275,121,147,40,9,35
25,256,137,159,38,10,50
26,253,158,158,47,7,35
27,219,166,183,41,16,65
