Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,206,76,143,45,0,15
4,212,70,143,44,2,5
5,201,82,148,39,1,10
6,214,63,151,34,2,5
7,213,59,150,41,2,5
8,224,78,140,44,4,10
9,237,79,134,31,2,10
10,223,90,148,48,2,20
11,244,87,126,46,3,5
12,238,102,147,41,1,5
13,236,99,148,46,8,10
14,227,102,166,56,4,30
15,253,100,140,42,4,15
16,230,107,155,49,3,20
17,228,111,161,47,4,20
18,229,115,135,39,10,15
19,214,127,140,47,6,35
20,224,112,135,45,5,25
21,220,105,126,46,6,25
22,259,105,157,46,10,35
23,254,142,167,45,3,50
24,223,128,170,54,7,35
25,258,134,148,49,6,20
26,278,147,135,55,9,25
27,227,142,143,51,9,40
