Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,200,68,167,30,2,25
4,261,66,163,37,2,30
5,202,63,144,42,5,20
6,220,60,140,45,2,15
7,254,73,144,41,3,20
8,215,68,166,35,4,5
9,245,78,155,42,2,30
10,252,94,159,51,3,5
11,235,99,162,51,2,10
12,253,91,187,34,3,10
13,256,100,173,38,1,20
14,240,99,176,41,5,15
15,244,109,168,51,2,10
16,244,106,160,41,6,15
17,224,101,176,47,3,15
18,288,109,171,60,9,5
19,258,124,190,44,3,45
20,277,111,206,50,3,30
21,245,125,170,52,7,10
22,250,136,179,47,10,15
23,249,130,185,53,9,30
24,295,142,194,57,6,55
25,271,122,174,65,6,50
26,241,148,192,62,12,35
27,254,139,172,52,8,50
