Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,65,149,32,0,25
4,201,67,145,42,2,5
5,215,71,128,48,2,10
6,230,53,163,43,2,10
7,219,75,152,31,2,15
8,246,81,155,46,1,5
9,203,95,127,37,1,10
10,244,87,140,42,3,10
11,234,87,169,41,2,0
12,247,105,156,47,9,15
13,235,85,144,33,4,35
14,242,106,120,43,3,30
15,236,98,160,53,9,20
16,233,106,163,50,8,35
17,275,126,156,42,6,30
18,228,111,165,50,6,30
19,255,104,141,48,9,25
20,233,132,141,39,3,35
21,244,135,154,41,6,20
22,213,123,160,46,6,20
23,237,127,138,42,5,35
24,257,124,161,51,6,45
25,240,121,169,45,5,15
26,259,188,158,56,9,15
27,248,140,152,60,6,40
