Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,203,57,126,34,1,25
4,243,62,149,34,3,0
5,237,70,139,41,3,10
6,239,61,146,38,4,15
7,245,74,152,34,5,15
8,229,88,145,47,1,20
9,244,79,148,35,2,10
10,230,81,143,48,2,15
11,292,91,148,43,3,10
12,251,79,155,44,3,5
13,288,95,168,46,6,20
14,269,96,128,42,4,15
15,254,111,156,53,6,30
16,234,132,170,42,6,25
17,248,110,178,57,4,40
18,268,106,154,58,4,10
19,251,122,177,51,14,20
20,243,118,142,54,14,60
21,240,107,162,63,4,40
22,264,123,151,57,4,50
23,263,137,155,46,13,15
24,284,144,163,50,9,75
25,257,123,156,60,6,60
26,247,142,156,49,9,15
27,261,138,154,47,17,55
