Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,213,64,128,47,1,30
4,222,61,138,31,1,10
5,221,82,143,44,4,5
6,235,65,126,54,2,0
7,224,89,148,44,3,30
8,259,67,135,44,4,25
9,229,71,140,34,5,10
10,262,101,157,35,3,15
11,232,71,150,42,3,30
12,233,109,148,41,4,20
13,246,103,158,47,2,10
14,257,81,138,49,4,10
15,239,89,148,50,11,5
16,248,104,148,46,7,40
17,276,100,179,50,4,40
18,231,111,153,28,7,30
19,253,111,171,50,5,35
20,290,123,193,40,3,30
21,270,131,156,49,13,30
22,277,110,156,53,8,30
23,262,123,173,51,11,55
24,300,157,159,48,10,35
25,281,127,151,51,6,45
26,281,172,175,48,5,20
27,271,152,169,55,9,35
