Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,214,66,144,43,1,15
4,229,58,140,31,3,5
5,209,55,144,31,2,5
6,233,77,133,33,2,5
7,241,73,148,58,4,10
8,238,65,155,30,0,15
9,239,67,128,40,4,10
10,245,72,140,49,6,25
11,240,92,150,38,3,20
12,246,87,137,55,3,10
13,268,83,145,52,5,20
14,258,98,167,46,7,25
15,261,100,158,35,2,25
16,265,101,143,49,3,25
17,264,113,168,37,5,30
18,238,102,147,41,7,25
19,294,137,162,51,10,20
20,270,109,143,45,9,45
21,262,129,153,41,12,40
22,272,133,149,48,9,45
23,281,131,168,29,10,45
24,246,145,163,48,10,25
25,248,146,177,43,14,45
26,254,152,159,56,10,75
27,285,143,159,40,10,75
