Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,205,74,139,49,1,0
4,223,68,135,54,2,5
5,231,76,137,60,1,20
6,227,74,126,48,1,15
7,218,65,134,62,2,0
8,243,85,141,57,3,5
9,251,85,133,52,5,15
10,250,78,150,53,5,20
11,235,81,153,56,5,30
12,260,81,165,46,4,10
13,225,86,158,49,7,25
14,249,72,136,61,5,30
15,267,104,155,48,10,30
16,267,114,152,53,5,40
17,241,102,150,57,9,15
18,233,105,152,52,8,25
19,273,115,145,49,7,25
20,264,133,143,50,7,50
21,225,122,159,52,7,50
22,240,144,150,55,9,65
23,239,135,162,49,11,25
24,231,134,184,65,13,30
25,253,125,182,63,8,85
26,240,145,154,69,9,35
27,243,110,151,56,8,45
