Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,208,61,119,43,0,30
4,194,53,138,33,4,10
5,238,61,144,43,1,15
6,240,66,138,50,2,15
7,236,69,119,40,2,0
8,242,81,114,41,1,15
9,216,83,135,38,2,10
10,241,78,152,39,4,15
11,213,93,145,44,3,15
12,244,79,134,54,2,25
13,254,79,161,37,2,15
14,257,109,137,36,3,10
15,239,107,127,57,3,15
16,206,96,122,55,6,15
17,214,102,157,42,5,20
18,252,102,159,46,1,10
19,228,102,174,55,7,20
20,254,97,136,50,4,15
21,220,114,176,49,7,35
22,239,126,187,52,3,30
23,229,126,152,53,9,20
24,237,134,159,42,8,40
25,259,119,183,36,8,25
26,244,143,150,48,6,35
27,272,155,160,48,5,30
