Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,188,60,132,41,0,25
4,224,74,136,38,2,0
5,214,72,143,40,2,5
6,215,61,123,49,1,10
7,211,52,115,55,1,10
8,217,66,144,48,5,5
9,220,89,159,44,5,15
10,258,85,154,50,1,5
11,235,83,145,31,3,5
12,240,97,150,49,6,25
13,198,80,156,38,4,20
14,218,74,137,52,5,20
15,218,99,125,26,6,25
16,197,104,124,63,1,35
17,248,108,154,36,4,5
18,229,115,131,48,6,15
19,229,106,152,51,8,30
20,214,104,149,44,3,25
21,249,113,146,43,3,20
22,268,141,157,38,7,20
23,233,115,158,39,4,20
24,240,130,138,48,5,25
25,241,123,150,35,3,35
26,262,138,166,47,8,0
27,237,137,169,61,10,55
