Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,219,74,146,28,3,5
4,225,67,119,32,1,15
5,217,67,131,52,1,10
6,226,64,130,37,4,5
7,239,60,141,46,0,10
8,219,86,131,53,0,5
9,234,73,134,44,3,5
10,234,85,153,42,4,5
11,257,91,142,52,5,15
12,210,86,154,45,6,40
13,236,105,152,43,0,25
14,248,89,153,48,4,10
15,239,96,154,45,2,15
16,263,103,147,46,3,5
17,247,94,145,49,4,0
18,248,125,139,43,3,30
19,253,113,132,47,5,20
20,226,131,154,63,6,10
21,260,113,161,54,4,30
22,242,130,157,50,7,15
23,240,121,140,44,5,45
24,222,130,157,52,7,10
25,270,134,146,45,5,25
26,205,137,167,50,7,40
27,232,158,149,58,7,35
