Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,197,77,124,41,3,10
4,228,73,133,49,1,15
5,222,51,148,34,2,35
6,234,64,137,45,3,5
7,226,73,140,39,2,5
8,231,76,137,35,1,5
9,226,78,143,41,2,25
10,226,94,143,43,5,10
11,237,94,138,38,5,15
12,215,93,130,44,5,20
13,241,109,124,45,4,25
14,264,97,169,48,4,10
15,211,89,150,25,2,20
16,255,90,136,42,8,20
17,232,120,123,48,6,35
18,232,107,124,41,6,30
19,213,124,147,37,7,30
20,230,115,155,36,4,20
21,260,124,140,45,8,35
22,211,116,132,60,5,50
23,238,122,155,63,7,10
24,228,125,145,50,6,40
25,257,129,146,44,4,30
26,245,116,167,42,6,30
27,229,155,156,44,11,35
