Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,220,75,132,35,1,10
4,225,81,146,43,1,10
5,203,80,150,41,1,0
6,204,84,118,38,0,10
7,208,79,157,37,0,0
8,217,86,137,54,4,5
9,248,77,153,43,3,10
10,231,78,158,37,5,5
11,229,75,126,45,1,40
12,251,108,157,44,4,10
13,236,112,125,46,2,25
14,268,90,140,49,5,15
15,237,99,150,38,2,5
16,229,85,147,46,0,15
17,256,117,161,35,5,20
18,239,110,109,46,5,5
19,235,97,133,45,4,35
20,224,124,132,48,8,10
21,252,113,152,53,2,45
22,243,126,144,48,9,15
23,235,118,118,42,7,45
24,247,125,147,43,2,25
25,239,135,168,49,8,5
26,221,140,158,42,6,30
27,250,153,189,34,7,45
