Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,231,64,119,34,1,0
4,234,63,121,47,1,10
5,221,80,135,44,3,0
6,221,67,141,49,4,5
7,241,61,146,31,1,10
8,207,61,157,41,4,15
9,252,81,144,43,3,5
10,220,82,138,53,7,40
11,266,92,148,44,7,20
12,283,83,165,50,7,30
13,255,95,149,46,6,30
14,235,86,164,31,7,45
15,241,104,143,40,4,20
16,242,101,152,38,6,30
17,254,129,144,39,4,20
18,231,136,140,47,12,25
19,264,118,159,45,6,55
20,270,134,165,50,7,35
21,277,114,138,37,11,45
22,254,147,149,60,6,30
23,253,132,155,40,6,45
24,275,133,163,38,11,35
25,263,134,163,49,12,35
26,254,153,143,56,7,40
27,296,140,176,58,12,55
