Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,214,71,157,27,2,20
4,212,68,137,41,1,5
5,203,88,140,39,1,20
6,202,77,141,41,5,5
7,214,58,145,51,3,25
8,219,79,133,47,2,5
9,241,80,136,36,2,20
10,246,71,142,40,2,10
11,237,84,120,41,5,10
12,238,66,128,44,4,10
13,250,93,143,33,8,15
14,237,98,141,43,1,45
15,246,91,153,35,3,10
16,256,99,150,45,9,10
17,221,90,159,59,7,35
18,257,112,152,51,7,50
19,220,116,160,50,6,25
20,223,119,149,45,5,40
21,242,124,139,47,6,20
22,220,128,141,60,5,30
23,239,128,137,49,3,25
24,236,132,167,45,5,20
25,211,121,153,51,8,25
26,228,126,158,38,8,35
27,238,149,138,53,7,30
