Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,217,70,155,34,2,10
4,226,67,136,49,2,10
5,230,75,124,39,3,15
6,245,82,152,42,1,15
7,225,82,141,37,3,15
8,235,83,148,25,4,15
9,238,93,133,34,3,20
10,223,84,147,44,2,15
11,243,89,128,37,4,0
12,234,83,125,38,4,5
13,235,101,136,60,3,25
14,212,86,135,44,3,15
15,234,87,145,54,4,25
16,240,92,148,50,6,20
17,246,100,152,46,5,25
18,279,105,137,37,3,25
19,199,104,172,45,13,10
20,251,141,170,40,5,20
21,219,119,146,50,4,45
22,225,122,136,44,2,25
23,235,124,157,53,10,30
24,239,138,140,38,8,35
25,224,126,155,49,4,10
26,252,145,136,62,7,30
27,229,133,157,51,5,25
