Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,193,55,137,41,0,15
4,233,61,136,29,2,5
5,244,66,154,44,1,10
6,203,57,123,43,4,10
7,221,63,141,38,0,10
8,254,79,121,50,3,5
9,234,86,126,42,2,15
10,236,82,145,53,5,5
11,243,82,154,55,4,20
12,247,89,148,53,1,20
13,209,84,148,42,2,5
14,224,101,132,44,5,5
15,215,111,123,46,6,40
16,257,101,148,46,2,5
17,225,98,143,43,2,35
18,254,104,144,29,7,5
19,246,118,163,38,3,30
20,233,134,147,41,3,25
21,251,120,137,49,9,15
22,243,123,166,49,8,20
23,256,123,149,41,7,25
24,234,123,143,54,10,50
25,235,141,142,50,4,30
26,249,123,170,47,6,35
27,238,150,159,44,4,45
