Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,201,74,141,34,2,5
4,206,64,127,30,3,0
5,230,68,135,44,3,30
6,218,64,123,26,1,15
7,222,73,114,48,3,10
8,240,94,132,32,4,10
9,219,87,138,39,1,20
10,241,83,165,47,3,5
11,227,93,151,44,3,15
12,265,86,132,42,5,10
13,231,73,141,42,5,20
14,239,110,168,39,2,15
15,250,116,130,52,5,30
16,249,109,169,57,5,25
17,233,126,151,50,9,30
18,236,120,155,45,5,35
19,244,107,153,40,4,35
20,255,129,177,52,6,10
21,236,122,156,49,5,40
22,252,124,171,51,6,30
23,246,122,168,51,4,30
24,223,132,155,67,4,20
25,264,137,165,62,7,15
26,239,142,198,56,6,25
27,231,147,149,69,11,30
