Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,215,65,154,31,4,20
4,207,90,146,36,4,0
5,221,70,132,28,2,30
6,193,76,144,48,2,10
7,255,60,146,45,1,5
8,247,69,121,45,2,5
9,239,73,154,32,3,10
10,280,85,135,39,3,20
11,231,74,140,47,3,15
12,241,93,164,51,4,5
13,241,120,158,47,3,20
14,267,117,150,50,8,20
15,272,114,172,42,7,45
16,267,95,152,52,11,35
17,243,101,140,44,10,40
18,247,116,168,51,11,45
19,270,104,156,46,9,60
20,256,116,171,45,9,35
21,271,141,165,33,13,50
22,234,133,183,45,10,55
23,268,126,181,45,8,45
24,255,156,156,41,6,50
25,269,139,178,40,10,20
26,255,148,165,57,5,35
27,288,145,151,52,11,55
