Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,208,57,129,44,0,15
4,238,65,138,48,2,10
5,215,76,135,38,3,0
6,238,75,132,34,1,5
7,225,62,130,45,3,20
8,207,80,145,57,5,5
9,235,86,148,40,5,20
10,254,75,160,45,1,25
11,212,87,143,42,4,15
12,253,96,143,40,2,15
13,278,94,160,34,4,10
14,274,89,158,44,6,20
15,245,113,162,44,7,30
16,258,106,149,41,6,25
17,246,102,151,49,6,20
18,268,99,161,35,9,20
19,255,135,159,32,7,40
20,270,126,161,47,5,30
21,263,121,158,45,7,20
22,246,118,177,45,13,40
23,288,132,159,51,8,65
24,273,130,151,44,9,50
25,269,144,156,57,11,50
26,249,165,159,43,13,50
27,279,165,158,51,21,60
