Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,224,74,138,30,1,20
4,223,53,140,39,1,5
5,226,59,163,38,3,5
6,233,72,152,33,5,15
7,273,77,156,44,3,20
8,218,82,165,39,2,15
9,277,81,150,40,5,15
10,259,94,157,49,2,20
11,259,95,136,52,5,15
12,267,97,153,50,3,25
13,266,80,130,45,3,20
14,235,112,156,38,2,15
15,239,95,134,35,6,5
16,255,114,141,48,8,25
17,261,105,159,45,7,40
18,281,122,181,64,7,15
19,248,124,135,57,10,30
20,279,119,141,41,5,50
21,276,119,158,49,6,25
22,282,135,165,53,14,20
23,268,145,169,49,6,65
24,248,134,161,50,11,30
25,263,134,148,51,7,50
26,254,164,166,40,18,30
27,261,143,181,51,4,70
