Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,203,75,136,30,1,20
4,233,74,141,41,0,20
5,206,67,158,34,1,0
6,253,77,133,44,2,5
7,250,72,146,44,1,0
8,260,105,142,52,4,5
9,249,81,138,25,5,15
10,235,86,147,50,4,15
11,240,94,151,37,2,30
12,243,98,164,47,0,15
13,245,99,168,41,3,5
14,239,95,148,28,6,5
15,225,87,135,48,4,30
16,241,102,158,41,10,15
17,270,118,139,42,6,45
18,261,125,163,52,8,30
19,266,119,137,54,8,40
20,253,116,163,37,6,30
21,260,115,182,44,8,35
22,253,131,150,49,10,30
23,254,128,193,45,3,40
24,243,136,159,44,8,15
25,276,149,152,50,11,50
26,271,152,156,44,9,40
27,244,142,168,51,15,50
