Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,192,65,147,48,1,30
4,216,62,159,48,1,0
5,245,72,165,44,1,0
6,234,79,158,47,1,15
7,223,85,142,40,3,15
8,246,69,156,41,4,10
9,252,76,143,45,3,10
10,275,108,160,39,3,10
11,272,92,177,44,7,10
12,248,88,190,54,8,40
13,257,109,169,57,2,50
14,248,96,170,47,4,15
15,260,119,177,41,2,20
16,247,112,192,46,5,5
17,249,122,205,46,5,15
18,269,132,211,53,7,35
19,259,121,158,58,9,15
20,255,122,185,62,7,45
21,239,115,178,46,7,45
22,271,128,175,45,7,30
23,267,140,205,40,6,30
24,300,142,179,62,7,35
25,259,124,182,36,9,15
26,257,178,182,69,10,45
27,260,132,203,55,9,60
