Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,245,72,127,49,0,15
4,225,66,115,37,1,10
5,231,75,140,43,2,5
6,220,63,135,30,0,0
7,209,64,126,35,0,5
8,212,65,133,46,6,5
9,231,66,128,40,1,20
10,222,96,146,41,2,5
11,232,72,134,44,1,5
12,236,101,152,44,6,5
13,235,90,152,42,5,30
14,269,79,111,41,2,20
15,275,102,149,39,6,20
16,223,116,121,56,3,35
17,237,94,155,52,4,5
18,254,108,132,52,3,20
19,253,90,162,45,6,20
20,228,132,138,49,8,45
21,237,128,160,51,3,30
22,241,123,161,40,4,15
23,246,123,134,42,5,25
24,229,141,163,32,9,20
25,233,125,145,44,0,40
26,247,131,145,45,10,20
27,247,114,180,32,11,25
