Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,214,65,133,38,2,25
4,229,68,130,39,3,25
5,240,68,154,43,0,15
6,256,56,145,39,3,10
7,232,59,132,47,1,10
8,239,72,112,33,2,10
9,216,94,142,37,3,5
10,254,82,136,39,1,5
11,254,90,132,30,2,10
12,223,103,140,42,2,15
13,226,106,152,49,4,15
14,223,89,153,48,4,10
15,221,93,147,41,4,25
16,229,122,151,48,5,5
17,238,107,147,48,7,10
18,256,127,176,58,2,35
19,240,111,162,46,6,25
20,222,124,142,39,10,20
21,233,123,145,57,5,55
22,208,138,153,29,7,25
23,223,119,144,50,9,35
24,252,118,145,41,3,25
25,248,132,158,56,8,35
26,234,148,186,52,5,15
27,267,134,169,55,6,45
