Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,216,54,145,35,1,30
4,207,67,129,30,2,5
5,245,68,132,37,1,25
6,213,56,124,52,5,5
7,207,72,139,36,3,15
8,234,73,117,39,5,20
9,241,71,143,33,2,15
10,238,74,149,37,2,20
11,237,89,134,30,1,5
12,234,82,141,40,4,15
13,263,86,146,31,2,20
14,267,80,146,33,8,5
15,253,90,150,40,3,15
16,240,112,127,38,12,15
17,256,95,134,27,5,40
18,262,108,140,30,5,25
19,291,108,154,36,3,40
20,245,121,147,45,6,5
21,248,111,152,36,5,30
22,273,118,165,42,9,25
23,261,148,129,36,6,50
24,273,114,134,35,10,20
25,239,126,173,38,11,60
26,259,147,164,49,8,45
27,258,151,156,36,12,50
