Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,81,136,33,0,20
4,228,65,146,40,0,5
5,210,47,133,46,3,5
6,260,68,131,47,1,0
7,235,64,153,45,5,5
8,207,87,139,45,0,10
9,224,97,151,36,4,25
10,252,95,139,46,5,15
11,240,92,130,38,4,25
12,278,85,179,43,3,20
13,255,107,152,38,4,15
14,259,95,142,35,5,20
15,270,88,151,39,9,15
16,297,95,148,32,7,40
17,262,94,161,42,9,25
18,282,120,150,51,9,35
19,255,128,184,38,6,55
20,275,124,173,54,6,35
21,273,127,183,47,8,30
22,245,106,164,43,8,55
23,258,134,156,48,9,45
24,287,122,178,48,7,35
25,263,145,178,41,13,30
26,256,147,193,61,7,55
27,249,141,176,47,10,40
