Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,222,66,147,46,2,20
4,214,65,136,43,2,5
5,229,81,143,38,2,10
6,215,79,131,42,1,5
7,247,85,151,44,3,10
8,232,73,156,44,2,10
9,250,99,121,34,3,15
10,253,78,147,46,3,10
11,265,95,158,52,7,10
12,238,95,154,38,4,30
13,235,102,142,42,2,25
14,217,101,146,38,5,10
15,253,127,162,48,7,10
16,241,92,153,54,6,35
17,228,107,170,53,7,25
18,234,109,150,41,1,40
19,252,120,149,36,5,35
20,285,118,135,55,5,15
21,269,141,174,44,8,15
22,246,134,177,46,13,25
23,277,145,163,54,9,55
24,249,151,159,44,8,60
25,233,141,140,46,6,50
26,270,147,152,50,12,35
27,233,138,130,50,10,40
