Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,227,69,109,44,2,10
4,200,64,137,45,0,20
5,234,69,145,36,3,5
6,228,77,148,43,2,10
7,245,80,144,30,2,20
8,246,62,142,49,3,5
9,255,91,121,42,1,0
10,241,83,139,46,6,5
11,263,69,147,45,4,15
12,256,98,149,44,2,35
13,276,80,133,38,4,5
14,251,127,159,47,10,30
15,247,103,146,46,3,25
16,257,104,145,49,8,25
17,268,104,171,45,12,30
18,255,113,170,48,4,55
19,258,109,153,44,6,35
20,289,126,171,45,0,50
21,216,127,161,46,8,0
22,237,115,167,45,7,10
23,230,132,183,58,9,30
24,283,131,182,54,11,45
25,252,137,167,47,9,45
26,285,156,173,56,8,45
27,247,146,160,47,15,20
