Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,201,49,143,39,2,20
4,196,58,146,47,3,35
5,239,61,140,38,3,30
6,217,82,148,42,1,10
7,248,72,133,38,2,10
8,224,81,134,41,3,10
9,259,81,150,41,3,20
10,260,81,150,49,5,15
11,240,76,155,50,1,10
12,255,96,150,49,7,10
13,247,83,145,39,3,35
14,262,81,145,39,5,15
15,258,107,151,39,4,15
16,252,107,140,46,7,10
17,244,98,151,33,6,45
18,285,110,156,51,6,30
19,244,134,161,42,6,35
20,267,127,164,57,12,25
21,267,134,180,49,7,50
22,265,126,180,44,13,55
23,255,136,157,53,6,30
24,275,130,168,53,11,45
25,286,148,156,43,8,65
26,268,144,173,54,16,60
27,282,137,163,53,7,30
