Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,196,74,141,54,3,10
4,218,76,113,45,0,10
5,225,57,113,43,2,10
6,221,77,145,44,3,5
7,242,71,146,45,2,10
8,242,72,141,38,4,10
9,235,84,136,36,2,15
10,217,98,145,41,0,15
11,227,97,145,47,4,10
12,224,84,136,52,5,10
13,227,92,118,34,4,25
14,242,88,147,41,3,20
15,223,94,120,40,7,15
16,224,97,134,47,3,15
17,235,114,163,41,5,25
18,242,90,147,39,2,15
19,235,111,148,48,4,15
20,235,105,142,52,8,15
21,246,114,149,60,6,35
22,221,117,149,55,2,55
23,222,123,155,49,6,15
24,213,127,139,44,12,35
25,235,119,156,53,4,35
26,236,125,141,56,11,25
27,235,138,161,42,2,40
