Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,210,64,151,37,1,15
4,218,68,136,48,2,0
5,228,61,143,37,3,5
6,253,81,137,40,4,15
7,234,76,130,45,4,15
8,235,72,155,42,1,20
9,253,84,177,32,5,5
10,256,96,154,46,3,20
11,247,71,148,34,3,15
12,259,84,147,43,8,25
13,288,89,145,36,2,20
14,243,105,156,67,8,30
15,242,131,138,40,5,25
16,279,105,154,33,8,30
17,276,114,159,53,5,35
18,230,118,173,40,6,30
19,264,122,140,50,7,30
20,267,137,130,38,2,25
21,257,122,158,42,6,25
22,267,133,141,35,10,15
23,288,147,181,31,5,45
24,264,136,172,45,7,40
25,231,125,181,56,7,25
26,272,137,175,42,12,45
27,270,151,176,43,9,30
