Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,252,49,150,33,1,15
4,250,62,144,36,1,15
5,244,70,132,40,0,5
6,273,89,126,46,0,10
7,257,67,127,39,2,0
8,273,66,139,46,1,5
9,274,85,142,42,2,5
10,282,91,153,43,2,15
11,292,93,143,44,0,5
12,274,100,163,37,4,0
13,240,106,152,44,3,15
14,262,108,144,44,3,10
15,284,124,174,56,5,15
16,260,107,168,41,5,25
17,298,116,138,47,1,35
18,263,139,154,42,10,20
19,283,124,137,40,9,25
20,241,136,143,50,9,40
21,280,134,156,59,7,45
22,266,137,155,53,10,25
23,260,133,170,51,9,35
24,284,149,162,38,6,75
25,267,140,152,61,6,30
26,272,156,151,48,7,30
27,267,144,137,35,9,30
