Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,68,134,39,1,25
4,222,64,131,39,0,15
5,210,64,155,37,2,0
6,218,74,130,57,1,5
7,245,61,136,48,6,0
8,240,80,149,40,0,20
9,228,75,144,45,6,15
10,274,84,157,36,5,20
11,274,100,143,49,8,20
12,250,90,153,47,6,30
13,283,97,173,41,6,40
14,230,93,145,48,4,25
15,265,109,157,50,4,40
16,266,100,144,47,6,15
17,263,118,195,48,4,25
18,250,94,163,51,2,20
19,289,101,163,44,5,10
20,278,106,187,50,9,30
21,272,148,172,50,9,25
22,245,124,155,71,6,25
23,260,134,148,42,9,45
24,284,124,167,57,12,60
25,276,152,163,40,8,35
26,255,155,176,61,7,35
27,245,130,160,54,11,40
