Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,218,76,146,42,0,25
4,233,82,132,41,1,0
5,216,71,130,43,0,5
6,227,97,139,27,3,5
7,217,80,133,37,4,15
8,238,78,133,47,5,15
9,242,74,146,56,2,30
10,261,77,141,49,1,15
11,232,86,137,39,4,5
12,201,71,141,48,3,10
13,255,91,142,50,5,10
14,236,98,155,50,7,35
15,225,102,142,42,6,10
16,238,101,148,44,6,40
17,242,106,144,35,3,20
18,253,101,138,50,9,35
19,242,106,142,49,9,45
20,230,126,125,44,7,45
21,247,134,144,40,6,35
22,263,121,141,47,6,35
23,233,123,159,36,10,30
24,223,121,150,40,4,30
25,260,112,183,57,12,40
26,236,144,152,46,5,40
27,223,144,171,56,4,40
