Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,215,73,136,38,0,20
4,203,72,165,43,0,10
5,248,72,152,41,3,0
6,242,70,153,33,1,10
7,230,68,148,38,2,0
8,208,69,139,39,1,10
9,229,90,134,54,1,15
10,248,76,141,38,2,0
11,223,93,147,42,3,5
12,249,95,150,40,4,15
13,278,109,142,49,0,10
14,224,103,132,44,1,15
15,226,103,160,40,5,10
16,231,91,120,44,2,25
17,227,87,164,56,5,15
18,246,105,148,57,5,10
19,247,99,136,44,6,20
20,247,115,121,59,6,25
21,238,130,128,51,4,35
22,220,133,172,34,5,20
23,266,134,139,52,5,30
24,233,139,149,32,7,15
25,227,122,143,57,5,40
26,223,128,181,60,9,30
27,245,136,146,59,6,35
