Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,184,65,157,36,3,15
4,206,68,125,48,2,10
5,219,64,142,32,3,5
6,239,74,129,34,2,15
7,225,75,147,40,2,20
8,223,66,138,50,4,10
9,256,79,130,54,3,5
10,249,73,122,46,4,20
11,261,80,155,38,5,25
12,268,101,147,37,2,10
13,286,91,137,47,4,35
14,255,97,158,48,1,15
15,251,107,173,41,7,0
16,275,108,167,41,3,20
17,267,111,155,39,4,20
18,238,108,144,50,4,20
19,282,134,140,48,6,20
20,232,111,168,46,9,20
21,277,125,163,42,10,45
22,287,123,174,47,5,50
23,253,127,171,57,13,30
24,277,118,187,51,8,80
25,263,145,176,58,11,35
26,267,148,135,49,8,35
27,250,150,179,50,12,40
