Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,210,65,136,52,5,15
4,223,58,114,38,2,10
5,224,72,126,39,1,10
6,215,69,150,32,1,20
7,222,62,127,40,3,5
8,249,78,127,48,1,15
9,240,79,117,37,6,10
10,232,71,144,37,1,25
11,211,84,129,47,1,15
12,242,101,146,32,0,0
13,226,68,149,51,5,0
14,236,103,160,34,4,20
15,198,110,144,47,2,20
16,234,98,151,41,8,15
17,218,113,135,35,4,10
18,220,111,148,46,6,20
19,234,120,149,54,5,20
20,247,133,156,38,10,25
21,227,104,151,40,7,45
22,216,128,156,49,8,30
23,243,126,140,51,5,25
24,220,138,164,41,6,60
25,257,145,155,48,7,50
26,232,110,160,48,9,20
27,228,139,145,51,8,40
