Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,216,54,126,53,2,15
4,189,69,141,49,1,10
5,234,88,123,48,1,10
6,194,59,135,31,2,15
7,229,66,148,44,1,15
8,248,55,151,53,2,0
9,219,94,128,49,3,5
10,202,88,138,34,2,25
11,247,74,113,45,1,10
12,227,86,150,40,3,0
13,224,84,141,33,4,0
14,233,81,140,41,5,35
15,236,94,168,25,5,30
16,237,96,129,47,3,30
17,245,104,155,41,4,10
18,254,113,142,38,9,10
19,226,95,140,50,1,30
20,224,90,151,41,1,25
21,241,135,171,63,4,5
22,225,115,147,50,6,20
23,268,122,144,49,11,30
24,259,137,160,56,5,45
25,257,111,163,40,4,35
26,234,123,157,49,6,20
27,257,123,138,47,3,25
