Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,245,73,149,51,1,5
4,217,58,136,45,1,15
5,215,64,123,37,2,15
6,266,73,131,51,4,0
7,223,71,125,38,2,20
8,258,78,147,33,2,10
9,241,71,112,42,3,5
10,259,75,150,38,6,10
11,240,85,173,39,2,20
12,255,94,149,56,8,25
13,253,104,138,41,6,30
14,254,121,152,38,2,30
15,274,103,161,22,7,30
16,263,86,162,68,5,20
17,252,122,174,44,4,30
18,251,110,119,48,7,25
19,249,113,183,38,8,40
20,248,132,155,41,9,20
21,240,128,149,52,9,60
22,246,130,160,49,13,40
23,256,128,164,56,15,45
24,269,122,188,47,4,40
25,235,133,170,50,7,55
26,240,152,155,57,12,45
27,291,146,152,61,7,50
