Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,202,66,152,36,0,0
4,226,82,145,49,2,10
5,204,43,142,58,4,5
6,234,63,136,45,2,15
7,228,73,149,40,3,15
8,260,78,142,47,3,10
9,220,80,163,33,2,20
10,225,86,152,39,4,10
11,267,109,146,41,2,15
12,240,91,166,43,4,20
13,243,85,151,42,9,25
14,235,98,143,42,8,20
15,264,117,162,46,7,30
16,258,138,154,51,9,50
17,266,95,154,40,8,40
18,258,121,166,48,9,20
19,274,131,166,49,11,35
20,293,115,152,47,9,65
21,275,136,177,48,3,35
22,245,136,163,44,11,35
23,262,128,147,52,12,40
24,233,123,158,51,10,55
25,286,131,174,47,15,55
26,266,134,161,59,10,70
27,288,146,146,58,13,55
