Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,200,60,144,28,1,15
4,193,65,130,40,0,0
5,220,82,129,32,0,0
6,216,75,132,52,1,0
7,230,71,134,49,2,10
8,225,67,131,42,3,5
9,230,75,143,40,1,15
10,257,83,155,44,7,5
11,245,90,151,39,4,25
12,242,67,142,39,5,20
13,261,107,149,51,3,10
14,250,104,150,48,6,20
15,239,99,138,43,6,35
16,252,94,157,46,5,20
17,252,112,163,41,6,35
18,243,108,139,42,6,20
19,247,108,159,47,4,15
20,283,114,178,73,11,25
21,269,121,178,47,10,55
22,273,138,176,46,8,35
23,249,126,156,40,9,55
24,278,140,160,49,7,45
25,270,125,153,46,7,45
26,260,124,184,44,8,45
27,282,151,167,49,13,25
