Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,199,67,123,43,0,20
4,230,73,137,42,4,10
5,213,70,131,52,1,15
6,215,74,154,36,2,5
7,226,66,137,38,4,15
8,227,77,132,45,4,20
9,255,94,138,40,3,20
10,233,109,141,44,4,20
11,228,89,139,50,2,10
12,285,95,160,49,3,5
13,244,94,157,50,1,15
14,232,98,150,40,4,5
15,233,101,149,38,3,25
16,260,99,140,49,5,10
17,266,94,141,50,8,25
18,255,106,174,48,3,30
19,233,93,154,41,4,20
20,268,124,143,35,4,30
21,250,147,171,53,5,0
22,250,126,159,51,4,30
23,253,131,149,53,5,20
24,263,110,174,44,6,20
25,290,157,186,51,4,25
26,260,148,157,53,7,30
27,252,126,151,49,6,20
