Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,199,56,121,34,2,5
4,211,74,140,34,1,15
5,203,60,121,51,2,5
6,215,82,115,42,0,0
7,226,71,154,34,0,5
8,229,79,143,30,4,5
9,208,83,122,21,4,15
10,211,83,137,33,2,20
11,246,71,133,38,3,10
12,227,82,146,36,5,10
13,253,102,152,37,3,30
14,254,93,173,38,3,5
15,232,104,141,50,3,25
16,244,105,151,43,2,20
17,276,99,133,39,3,15
18,228,129,123,62,2,20
19,225,105,154,38,6,10
20,227,134,148,38,8,25
21,219,128,158,51,5,40
22,231,113,159,58,6,15
23,242,120,133,44,7,25
24,249,123,160,43,5,35
25,215,128,150,36,6,35
26,255,147,172,55,3,20
27,258,130,169,45,5,40
