Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,224,67,110,34,1,10
4,227,62,129,33,2,10
5,210,59,134,46,0,20
6,221,68,149,43,4,5
7,239,74,141,42,5,5
8,244,71,139,46,1,20
9,240,93,131,53,5,5
10,257,77,162,44,4,35
11,264,92,129,47,1,20
12,239,103,149,37,5,5
13,246,79,110,40,8,10
14,235,101,165,37,5,30
15,249,116,148,48,4,25
16,291,84,174,47,6,40
17,277,104,170,38,11,25
18,262,107,154,43,8,50
19,284,114,165,37,4,25
20,280,106,178,49,9,30
21,279,131,151,52,6,25
22,248,134,143,39,11,45
23,250,146,162,55,11,50
24,280,124,177,43,10,55
25,264,149,162,46,14,50
26,263,134,164,63,12,55
27,271,143,181,49,11,60
