Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,81,128,30,0,5
4,231,82,144,39,1,0
5,221,76,141,39,1,0
6,237,87,143,40,2,5
7,204,91,133,45,1,10
8,253,107,139,32,5,10
9,248,98,161,35,4,10
10,239,98,153,47,3,20
11,262,95,133,45,3,20
12,269,100,134,46,7,10
13,235,103,169,57,1,45
14,257,106,151,60,6,5
15,247,144,155,57,8,25
16,234,117,155,49,8,30
17,258,144,130,50,6,45
18,236,124,154,52,6,25
19,258,141,149,53,7,30
20,251,141,141,36,8,30
21,263,131,161,40,13,20
22,254,147,146,48,10,60
23,297,135,145,46,9,55
24,282,124,153,41,12,35
25,265,138,160,39,12,60
26,259,161,165,47,7,55
27,230,163,181,41,17,65
