Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,224,67,110,34,1,10
4,226,62,129,33,2,10
5,210,59,132,46,0,20
6,216,68,149,43,4,5
7,236,74,141,42,5,5
8,241,71,136,46,1,20
9,238,93,131,52,5,5
10,249,76,158,44,4,35
11,258,90,128,47,1,20
12,234,103,148,37,5,5
13,237,79,109,40,7,10
14,228,99,159,37,5,25
15,240,116,143,47,4,25
16,282,84,167,47,5,40
17,270,103,168,38,10,25
18,253,105,149,43,7,40
19,276,111,159,37,4,25
20,272,104,175,49,7,25
21,272,130,147,51,6,20
22,237,132,141,40,12,45
23,244,144,159,55,10,45
24,270,118,174,43,10,50
25,255,147,158,46,11,50
26,254,131,159,62,11,45
27,263,137,180,48,10,65
