Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,200,81,127,38,3,15
4,220,79,138,47,1,30
5,221,88,151,40,1,10
6,252,53,149,38,2,5
7,253,76,139,32,6,0
8,238,71,140,41,3,15
9,214,87,150,55,1,30
10,242,76,144,48,5,0
11,228,109,121,43,2,15
12,218,93,156,38,4,15
13,194,97,129,49,3,15
14,233,103,134,45,6,25
15,257,87,130,34,3,15
16,227,131,138,35,7,15
17,251,113,120,38,2,35
18,258,119,180,40,6,20
19,225,110,159,35,2,30
20,271,107,150,42,5,25
21,216,125,141,45,6,15
22,249,110,160,56,6,15
23,235,112,161,44,5,35
24,239,126,172,45,9,20
25,225,119,168,42,9,35
26,242,137,171,56,8,35
27,251,131,167,44,4,50
