Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,200,68,126,39,0,0
4,205,79,144,40,1,5
5,214,64,137,36,1,0
6,241,71,157,32,0,10
7,233,79,132,44,3,5
8,246,77,128,35,2,5
9,242,93,138,34,3,15
10,244,84,122,48,3,10
11,232,92,157,54,2,10
12,252,98,136,42,2,20
13,235,98,168,36,5,10
14,255,123,134,60,1,25
15,245,97,136,42,8,5
16,251,112,165,47,7,25
17,256,102,145,57,4,35
18,246,127,144,37,4,35
19,266,124,171,36,9,25
20,272,116,157,47,11,30
21,232,123,168,42,10,40
22,265,135,149,52,9,60
23,246,133,175,49,9,60
24,233,118,150,58,5,35
25,257,115,146,56,10,25
26,249,151,181,51,3,30
27,272,137,175,47,18,30
