Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,66,142,47,0,10
4,221,68,120,49,1,0
5,210,63,132,48,3,5
6,221,64,135,36,0,10
7,220,61,145,44,2,0
8,221,85,132,47,1,10
9,209,82,126,47,2,10
10,223,85,176,50,1,5
11,256,100,128,43,2,5
12,233,84,143,48,4,10
13,265,95,135,38,1,5
14,219,106,154,47,1,5
15,247,95,145,41,1,10
16,242,103,150,39,10,5
17,230,110,127,41,4,25
18,245,92,150,41,4,25
19,242,95,153,37,5,20
20,245,126,164,58,2,20
21,232,138,150,55,4,25
22,241,132,149,46,6,15
23,269,149,164,59,3,20
24,249,127,165,50,12,25
25,215,131,142,66,6,30
26,216,138,152,51,5,45
27,237,134,148,43,9,35
