Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,214,54,116,32,2,30
4,222,59,135,35,1,0
5,213,81,129,39,3,5
6,215,64,150,26,1,5
7,245,68,153,42,2,0
8,254,76,158,42,3,15
9,237,79,147,50,3,20
10,252,82,137,35,3,5
11,233,88,149,47,5,25
12,260,85,153,44,7,30
13,260,87,157,35,4,20
14,231,94,173,51,6,35
15,276,92,152,40,3,20
16,241,103,155,49,7,10
17,265,112,162,60,6,25
18,269,96,167,47,8,25
19,280,123,152,46,8,25
20,226,138,140,52,8,55
21,269,123,174,41,11,45
22,282,142,174,67,11,40
23,273,141,173,52,6,70
24,249,121,159,45,9,30
25,259,130,134,53,9,35
26,271,143,172,47,4,40
27,292,158,181,51,14,30
