Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,201,79,116,39,4,15
4,226,69,148,42,2,10
5,232,87,124,48,0,0
6,247,72,144,39,0,20
7,214,69,132,45,1,0
8,242,65,145,38,4,0
9,204,80,129,42,2,15
10,209,78,126,54,2,20
11,217,105,116,42,5,5
12,254,99,131,49,7,5
13,235,82,143,52,5,40
14,254,94,151,42,4,35
15,263,103,152,39,6,25
16,227,95,158,40,6,20
17,214,111,133,55,3,35
18,241,127,140,56,7,10
19,237,126,131,31,2,35
20,229,100,143,51,5,15
21,220,111,137,47,8,10
22,236,105,165,43,4,25
23,248,127,147,39,5,30
24,252,136,121,47,3,50
25,246,153,147,48,4,10
26,234,162,164,46,8,10
27,222,126,152,39,7,30
