Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,219,46,140,34,0,40
4,228,65,151,28,5,0
5,214,76,146,35,2,25
6,216,72,132,45,1,15
7,221,70,162,50,2,10
8,223,84,115,40,2,5
9,240,74,133,48,2,10
10,238,78,146,38,2,10
11,265,79,154,50,5,20
12,228,93,158,47,4,20
13,268,82,131,42,7,15
14,241,120,170,44,5,35
15,250,82,147,47,4,20
16,255,103,156,48,8,15
17,260,110,168,56,7,25
18,235,96,165,48,4,50
19,268,127,146,60,6,15
20,269,149,167,49,9,20
21,273,127,150,44,8,50
22,249,122,153,55,10,35
23,251,137,166,46,7,65
24,248,141,144,52,11,25
25,268,115,162,55,10,40
26,261,146,163,43,6,50
27,262,148,148,50,5,60
