Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,215,54,147,45,2,30
4,233,70,148,44,3,15
5,206,69,133,39,2,20
6,224,73,138,45,3,5
7,217,76,136,46,1,5
8,227,82,164,44,3,15
9,230,87,133,34,1,20
10,265,93,150,48,2,0
11,227,73,141,45,2,10
12,248,91,151,48,4,15
13,263,90,146,49,2,20
14,276,103,138,37,2,5
15,237,100,157,53,5,5
16,253,108,162,45,7,20
17,263,110,158,43,7,35
18,289,121,163,47,6,15
19,260,123,144,41,6,45
20,254,130,156,60,8,20
21,239,120,185,35,10,35
22,268,129,156,46,5,40
23,248,124,178,48,6,20
24,269,144,165,57,8,40
25,250,128,181,58,9,40
26,259,143,144,48,4,35
27,282,160,182,54,13,35
