Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,220,76,137,49,2,10
4,230,69,133,34,3,10
5,210,69,140,43,4,10
6,229,92,154,43,1,30
7,233,63,141,31,2,15
8,264,78,136,42,5,15
9,259,81,149,41,5,5
10,278,83,141,38,3,35
11,252,93,148,31,5,10
12,276,96,148,47,9,20
13,255,85,154,43,9,45
14,279,113,150,48,11,20
15,287,104,159,46,8,35
16,291,94,152,51,9,60
17,273,133,156,48,5,50
18,288,126,151,49,12,30
19,264,116,174,49,11,45
20,271,136,175,54,18,60
21,269,119,171,44,19,80
22,267,126,166,54,19,65
23,281,135,164,50,19,100
24,274,152,150,57,15,90
25,251,154,169,55,14,65
26,255,164,169,42,18,90
27,249,164,158,46,12,100
