Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,218,76,145,39,0,20
4,212,67,135,42,1,5
5,209,61,138,36,1,0
6,238,76,118,50,2,5
7,208,72,140,48,1,5
8,234,66,130,52,2,5
9,248,70,154,44,1,15
10,213,85,150,36,5,10
11,245,84,131,42,3,15
12,227,89,147,35,3,5
13,244,95,137,47,2,5
14,221,85,122,48,7,15
15,236,101,154,44,6,40
16,235,111,148,39,6,30
17,229,108,141,60,5,10
18,234,119,156,52,4,50
19,257,100,161,37,7,25
20,239,114,172,41,3,30
21,225,116,149,30,9,5
22,270,100,142,37,6,25
23,252,127,161,46,8,35
24,251,138,156,62,8,45
25,244,134,166,55,11,45
26,260,145,156,50,1,45
27,249,134,153,51,8,10
