Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,202,63,143,39,1,5
4,201,68,131,39,1,20
5,200,61,137,44,3,10
6,206,76,139,49,1,10
7,197,64,145,47,1,5
8,195,75,138,34,3,0
9,213,80,134,49,6,20
10,229,70,161,44,3,30
11,226,74,141,47,3,10
12,210,76,145,49,6,25
13,237,87,153,44,6,15
14,215,99,133,47,1,35
15,222,95,149,55,4,0
16,254,83,151,44,6,25
17,233,115,138,45,6,35
18,202,97,164,36,3,20
19,264,86,156,45,12,15
20,244,118,149,51,7,30
21,221,107,157,49,9,60
22,229,114,163,50,6,45
23,270,133,160,41,11,5
24,229,129,172,36,8,60
25,202,121,161,55,13,35
26,222,159,163,42,9,50
27,217,142,153,45,3,45
