Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,214,54,116,32,2,30
4,220,59,135,35,1,0
5,211,81,126,39,3,5
6,211,64,150,26,1,5
7,241,68,152,42,1,0
8,249,76,155,42,2,10
9,228,79,144,50,3,15
10,245,82,135,35,3,5
11,224,87,146,46,4,25
12,253,84,148,44,7,25
13,253,87,154,35,4,20
14,223,93,172,51,4,35
15,266,90,147,40,3,15
16,233,100,150,49,6,5
17,256,110,159,58,6,25
18,252,94,161,47,6,25
19,278,120,153,46,8,20
20,224,136,133,51,8,50
21,259,122,171,42,11,45
22,272,141,172,65,9,40
23,269,139,167,52,5,60
24,245,120,158,45,9,30
25,249,127,131,53,7,35
26,261,144,166,46,4,30
27,281,157,176,51,12,30
