Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,199,51,139,31,3,0
4,204,66,154,34,3,15
5,233,47,159,48,2,10
6,223,60,151,38,2,5
7,237,78,164,35,3,25
8,230,68,146,44,6,10
9,251,87,142,41,4,10
10,242,100,132,39,8,25
11,266,91,145,52,5,25
12,259,82,144,49,3,45
13,245,109,117,39,6,5
14,255,90,133,49,2,25
15,241,110,139,44,7,25
16,258,109,153,51,10,15
17,261,82,164,39,4,50
18,268,107,170,46,9,25
19,241,114,177,48,4,30
20,272,108,146,42,5,50
21,247,118,159,39,4,15
22,288,141,165,48,9,15
23,273,137,176,49,2,25
24,269,138,166,45,7,25
25,251,151,165,50,8,50
26,271,145,163,44,15,20
27,250,134,155,42,10,50
