Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,188,61,135,44,1,20
4,237,81,144,39,1,5
5,228,77,145,49,4,5
6,236,87,159,48,2,30
7,223,74,122,50,1,25
8,247,75,149,27,4,0
9,252,90,142,35,4,5
10,241,78,136,34,5,25
11,233,82,157,42,6,30
12,231,103,120,50,3,5
13,271,97,132,54,3,25
14,252,97,142,34,3,25
15,265,118,160,46,12,10
16,260,102,149,46,2,60
17,264,96,178,47,9,20
18,242,119,148,39,3,40
19,268,118,156,51,9,15
20,262,103,164,47,9,35
21,282,136,162,55,7,20
22,299,118,141,48,11,40
23,245,125,175,47,10,65
24,271,132,157,57,8,60
25,262,145,152,61,10,40
26,243,141,132,44,9,60
27,276,161,153,59,9,40
