Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,221,76,127,32,1,5
4,223,80,148,39,1,10
5,238,66,157,39,2,0
6,225,79,153,52,5,10
7,239,73,123,50,0,0
8,217,65,137,43,4,25
9,221,76,156,44,7,15
10,277,86,153,44,3,25
11,233,87,138,32,2,15
12,233,107,125,46,4,20
13,243,108,163,40,6,10
14,240,91,138,49,5,10
15,256,98,160,49,4,25
16,243,105,163,59,1,15
17,257,111,164,49,7,25
18,228,117,159,40,5,55
19,256,96,140,46,7,30
20,277,127,136,44,9,20
21,267,118,157,51,9,30
22,286,137,150,50,5,30
23,255,127,144,47,7,50
24,253,132,158,50,9,20
25,270,156,149,65,7,30
26,280,147,161,47,7,35
27,250,126,166,44,15,45
