Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,256,62,168,44,3,10
4,215,82,193,48,1,25
5,243,79,186,47,2,5
6,213,66,176,52,4,0
7,217,72,187,51,2,25
8,203,76,185,45,2,10
9,210,74,199,43,2,5
10,236,79,172,43,2,15
11,202,80,200,46,2,5
12,249,89,195,61,4,10
13,250,78,181,45,3,5
14,247,85,185,53,4,25
15,234,109,181,55,4,20
16,265,85,181,55,2,25
17,238,89,190,57,5,25
18,234,109,191,56,4,15
19,242,100,170,55,5,25
20,254,107,197,54,3,5
21,211,131,191,63,2,30
22,251,129,189,44,5,15
23,276,123,216,59,7,15
24,229,124,177,49,8,30
25,220,139,175,57,4,50
26,247,159,195,52,10,20
27,226,142,214,64,5,40
