Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,214,66,144,43,1,15
4,222,58,140,31,3,5
5,203,55,141,31,2,5
6,225,77,127,33,2,5
7,229,73,145,58,4,10
8,221,65,151,29,0,15
9,227,66,122,40,4,10
10,222,71,133,49,4,25
11,224,91,145,38,2,20
12,220,87,128,55,2,5
13,251,78,142,50,5,10
14,231,97,149,45,4,25
15,242,95,149,35,3,20
16,248,95,131,48,3,25
17,239,110,159,37,4,25
18,212,100,141,39,3,20
19,267,127,153,50,6,15
20,252,106,140,42,6,25
21,232,125,140,40,9,30
22,247,124,132,48,8,25
23,245,125,157,27,6,40
24,221,136,151,46,5,15
25,224,134,165,43,9,15
26,231,142,152,52,10,60
27,259,136,145,40,10,50
