Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,216,62,129,38,2,10
4,218,75,126,33,2,15
5,217,64,157,43,1,15
6,234,76,148,30,2,5
7,245,78,131,56,2,15
8,242,67,133,39,4,5
9,200,74,137,42,2,0
10,226,70,148,51,3,15
11,265,88,146,42,8,5
12,259,80,149,36,6,30
13,266,87,172,47,4,20
14,254,81,147,49,2,50
15,283,121,125,37,3,5
16,252,108,145,45,6,5
17,244,141,124,46,8,30
18,259,122,151,58,6,20
19,247,115,145,39,4,45
20,242,120,157,43,4,25
21,256,102,171,44,11,5
22,267,118,149,43,8,50
23,250,115,194,57,6,45
24,266,126,159,50,9,25
25,251,126,162,49,6,50
26,283,114,140,42,12,45
27,269,150,150,38,14,60
